iter	Passed	Remaining
828	14709	20778
829	14727	20760
830	14746	20744
831	14762	20724
832	14778	20704
833	14795	20685
834	14811	20665
835	14829	20648
836	14845	20628
837	14862	20608
838	14878	20588
839	14894	20568
840	14910	20549
841	14926	20528
842	14944	20510
843	14966	20499
844	14982	20479
845	14999	20460
846	15017	20442
847	15035	20424
848	15053	20407
849	15068	20387
850	15084	20367
851	15103	20350
852	15121	20333
853	15139	20316
854	15156	20297
855	15172	20276
856	15188	20256
857	15205	20238
858	15221	20218
859	15238	20199
860	15254	20179
861	15271	20160
862	15287	20141
863	15310	20130
864	15334	20121
865	15357	20110
866	15382	20101
867	15399	20082
868	15415	20063
869	15437	20050
870	15453	20031
871	15473	20015
872	15490	19998
873	15507	19979
874	15524	19959
875	15541	19941
876	15557	19921
877	15572	19900
878	15589	19881
879	15606	19863
880	15625	19847
881	15644	19830
882	15662	19813
883	15682	19797
884	15698	19778
885	15715	19760
886	15734	19743
887	15751	19725
888	15769	19707
889	15786	19688
890	15803	19669
891	15821	19652
892	15840	19636
893	15859	19620
894	15876	19601
895	15893	19583
896	15910	19563
897	15927	19545
898	15944	19526
899	15966	19514
900	15983	19495
901	16000	19477
902	16017	19459
903	16034	19439
904	16050	19420
905	16067	19401
906	16083	19381
907	16099	19361
908	16115	19342
909	16131	19322
910	16148	19303
911	16164	19284
912	16180	19264
913	16200	19249
914	16218	19231
915	16235	19213
916	16252	19194
917	16269	19175
918	16285	19155
919	16302	19137
920	16320	19120
921	16340	19105
922	16360	19089
923	16378	19072
924	16395	19053
925	16411	19035
926	16428	19015
927	16443	18994
928	16458	18974
929	16474	18954
930	16491	18935
931	16507	18916
932	16524	18897
933	16540	18878
934	16557	18859
935	16573	18839
936	16590	18820
937	16607	18802
938	16624	18784
939	16641	18766
940	16658	18747
941	16674	18727
942	16690	18708
943	16708	18690
944	16723	18670
945	16740	18651
946	16757	18632
947	16782	18623
948	16814	18621
949	16834	18606
950	16850	18587
951	16866	18567
952	16890	18556
953	16908	18539
954	16927	18522
955	16943	18503
956	16960	18484
957	16983	18472
958	17001	18454
959	17018	18436
960	17037	18420
961	17056	18403
962	17072	18384
963	17088	18365
964	17104	18345
965	17120	18326
966	17136	18306
967	17153	18287
968	17169	18267
969	17184	18247
970	17201	18228
971	17219	18211
972	17237	18194
973	17255	18176
974	17271	18157
975	17288	18138
976	17304	18118
977	17321	18101
978	17339	18083
979	17357	18065
980	17373	18046
981	17394	18031
982	17411	18013
983	17428	17995
984	17446	17978
985	17462	17958
986	17481	17942
987	17500	17925
988	17518	17908
989	17534	17889
990	17552	17871
991	17568	17851
992	17584	17832
993	17602	17814
994	17619	17796
995	17635	17777
996	17652	17759
997	17668	17739
998	17685	17720
999	17701	17701
1000	17717	17681
1001	17734	17663
1002	17751	17645
1003	17770	17628
1004	17786	17609
1005	17804	17591
1006	17821	17573
1007	17837	17554
1008	17853	17534
1009	17869	17516
1010	17886	17497
1011	17903	17479
1012	17920	17460
1013	17938	17442
1014	17955	17424
1015	17975	17409
1016	17992	17390
1017	18008	17371
1018	18024	17352
1019	18040	17332
1020	18055	17312
1021	18072	17294
1022	18100	17286
1023	18133	17283
1024	18155	17269
1025	18171	17250
1026	18190	17233
1027	18210	17218
1028	18227	17199
1029	18244	17182
1030	18261	17163
1031	18279	17145
1032	18295	17126
1033	18310	17106
1034	18327	17087
1035	18342	17067
1036	18359	17049
1037	18375	17030
1038	18393	17012
1039	18410	16994
1040	18426	16975
1041	18443	16956
1042	18459	16937
1043	18475	16918
1044	18492	16899
1045	18508	16880
1046	18525	16862
1047	18542	16843
1048	18558	16824
1049	18575	16806
1050	18592	16787
1051	18608	16768
1052	18625	16750
1053	18644	16734
1054	18660	16715
1055	18676	16695
1056	18692	16676
1057	18707	16656
1058	18723	16637
1059	18740	16618
1060	18755	16598
1061	18771	16579
