iter	AverageGain:top=10
214	0.1411036257
215	0.1411036257
216	0.1411215565
217	0.1411215565
218	0.1411932797
219	0.1411932797
220	0.1411753489
221	0.1411753489
222	0.1411394873
223	0.1411394873
224	0.1411394873
225	0.1411215565
226	0.1411574181
227	0.1412291412
228	0.1412650028
229	0.141247072
230	0.1411932797
231	0.1412829336
232	0.1412291412
233	0.141247072
234	0.141336726
235	0.1413187952
236	0.1412829336
237	0.1414443107
238	0.1414801722
239	0.1414801722
240	0.1414801722
241	0.1415160338
242	0.1415160338
243	0.1415698262
244	0.1416415493
245	0.141587757
246	0.1416056878
247	0.141587757
248	0.1416236185
249	0.1417132725
250	0.1417132725
251	0.1416236185
252	0.1417491341
253	0.1416774109
254	0.1416774109
255	0.1416774109
256	0.1417670648
257	0.1418208572
258	0.1418029264
259	0.1417849956
260	0.1417132725
261	0.1417312033
262	0.1418029264
263	0.1418925804
264	0.1418208572
265	0.1418567188
266	0.1418567188
267	0.141838788
268	0.1417670648
269	0.1418029264
270	0.1418567188
271	0.1418567188
272	0.1418567188
273	0.141838788
274	0.1419105111
275	0.1419643035
276	0.1419284419
277	0.1419105111
278	0.1418746496
279	0.1418925804
280	0.1418925804
281	0.1419822343
282	0.1420180959
283	0.1420718882
284	0.1420001651
285	0.1421077498
286	0.1421436114
287	0.1421974037
288	0.1421436114
289	0.1422153345
290	0.1421974037
291	0.1422332653
292	0.1422691269
293	0.1423049885
294	0.1422153345
295	0.1422691269
296	0.1422511961
297	0.1422153345
298	0.1421794729
299	0.1422511961
300	0.1422691269
301	0.14234085
302	0.1423229192
303	0.1423229192
304	0.14234085
305	0.1423587808
306	0.1423229192
307	0.1423587808
308	0.1423946424
309	0.1423946424
310	0.1424125732
311	0.1423946424
312	0.1423946424
313	0.1424663655
314	0.1425201579
315	0.1424663655
316	0.1424484348
317	0.1424484348
318	0.1424842963
319	0.1425201579
320	0.1425560195
321	0.1425560195
322	0.1426277426
323	0.1426994658
324	0.1426456734
325	0.1426636042
326	0.1427173966
327	0.1427711889
328	0.1427173966
329	0.142681535
330	0.1428249813
331	0.1428070505
332	0.1428070505
333	0.1428249813
334	0.1427711889
335	0.1427891197
336	0.1427353274
337	0.1428249813
338	0.1428249813
339	0.1428608429
340	0.1428787736
341	0.1427711889
342	0.1426994658
343	0.1427532581
344	0.1428070505
345	0.1429146352
346	0.1428608429
347	0.1428967044
348	0.1429684276
349	0.1430042892
350	0.142932566
351	0.1429684276
352	0.1430222199
353	0.1430401507
354	0.1430042892
355	0.1429684276
356	0.1429504968
357	0.1429146352
358	0.1428967044
359	0.142932566
360	0.1429504968
361	0.1429863584
362	0.1429863584
363	0.1429684276
364	0.142932566
365	0.1430042892
366	0.1429863584
367	0.1430222199
368	0.1430042892
369	0.1431118739
370	0.1430760123
371	0.1429684276
372	0.1430760123
373	0.1430760123
374	0.1430760123
375	0.1430401507
376	0.1430760123
377	0.1430580815
378	0.1430401507
379	0.1430222199
380	0.1430042892
381	0.1431118739
382	0.1431118739
383	0.1431477355
384	0.1431656662
385	0.1431656662
386	0.1432015278
387	0.1432194586
388	0.1432015278
389	0.1432194586
390	0.1432015278
391	0.1432373894
392	0.1432553202
393	0.1432373894
394	0.1432373894
395	0.1432911818
396	0.1432553202
397	0.1433270433
398	0.1433091125
399	0.143273251
400	0.1432373894
401	0.1432194586
402	0.143273251
403	0.1432553202
404	0.1432911818
405	0.1432911818
406	0.1432911818
407	0.1432911818
408	0.1432911818
409	0.1433449741
410	0.1434346281
411	0.1434166973
412	0.1433808357
413	0.1433091125
414	0.1432911818
415	0.1432911818
416	0.1433449741
417	0.1433270433
418	0.1433987665
419	0.1434166973
420	0.1434346281
421	0.1433808357
422	0.1434346281
423	0.1433449741
424	0.1433270433
425	0.1433091125
426	0.1433808357
427	0.1434704896
428	0.1434704896
429	0.1434884204
430	0.1435780743
431	0.1435063512
432	0.1434884204
433	0.143524282
434	0.1434704896
435	0.1434525588
436	0.143524282
437	0.1436677283
438	0.1436677283
439	0.1437215206
440	0.1436677283
441	0.1437394514
442	0.1437394514
443	0.1437573822
444	0.1437394514
445	0.1437035899
446	0.1437035899
447	0.1436139359
448	0.1437035899
449	0.1437573822
450	0.1438111746
451	0.1438111746
452	0.1438291054
453	0.1437215206
454	0.1437573822
455	0.1437215206
456	0.1437215206
457	0.143775313
458	0.1437394514
459	0.1438291054
460	0.1439187593
461	0.1439725517
462	0.1440622056
463	0.1440622056
464	0.1440801364
465	0.1440801364
466	0.1440980672
467	0.144026344
468	0.1440801364
469	0.1440622056
470	0.1440622056
471	0.1441339287
472	0.1441877211
473	0.1441877211
474	0.1442415135
475	0.1442235827
476	0.1441697903
477	0.1441518595
478	0.1441339287
479	0.1441339287
480	0.1442415135
481	0.1442235827
482	0.1442235827
483	0.1441518595
484	0.1442056519
485	0.1442235827
486	0.1442953058
487	0.1443490982
488	0.1444028906
489	0.1443490982
490	0.1444028906
491	0.1444028906
492	0.1443849598
493	0.144367029
494	0.1444208213
495	0.1444566829
496	0.1444925445
497	0.1444566829
498	0.1444028906
499	0.1444925445
500	0.1444566829
501	0.1444925445
502	0.1445463369
503	0.1444746137
504	0.1444925445
505	0.1444925445
506	0.1446718524
507	0.1445642676
508	0.1444925445
509	0.1444566829
510	0.1444566829
511	0.1445284061
512	0.1445104753
513	0.1445463369
514	0.1445463369
515	0.1445463369
516	0.1446001292
517	0.14461806
518	0.1446718524
519	0.1446897832
520	0.1446897832
521	0.1446897832
522	0.1446718524
523	0.1446718524
524	0.1447077139
525	0.1447077139
526	0.1446001292
527	0.14461806
528	0.1446718524
529	0.1447077139
530	0.1447256447
531	0.1447794371
532	0.1448511602
533	0.1448511602
534	0.1448152987
535	0.1448152987
536	0.1448870218
537	0.1448332294
538	0.1447794371
539	0.1447615063
540	0.1447435755
541	0.1448152987
542	0.144869091
543	0.1448870218
544	0.1448870218
545	0.1448511602
546	0.1449228834
547	0.144958745
548	0.1449228834
549	0.144958745
550	0.1449766757
551	0.1450125373
552	0.1449946065
553	0.1450125373
554	0.1450663297
555	0.1450663297
556	0.1450483989
557	0.1450483989
558	0.1450842605
559	0.1451918452
560	0.1451021913
561	0.1450663297
562	0.1450125373
563	0.1449946065
564	0.1449766757
565	0.1450663297
566	0.1450125373
567	0.1450663297
568	0.1450842605
569	0.145120122
570	0.1451380528
571	0.1451559836
572	0.145209776
573	0.1451918452
574	0.145209776
575	0.145209776
576	0.1453352915
577	0.1453532223
578	0.1452814991
579	0.1452814991
580	0.145209776
581	0.145209776
582	0.1452277068
583	0.1452635683
584	0.1452994299
585	0.1453352915
586	0.1452994299
587	0.1453532223
588	0.1453890839
589	0.1454249454
590	0.1454249454
591	0.1454070146
592	0.1454070146
593	0.1454428762
594	0.1453890839
595	0.1454070146
596	0.1454428762
597	0.1454787378
598	0.145460807
599	0.1454787378
600	0.1454070146
601	0.1454428762
602	0.145460807
603	0.1455683917
604	0.1456042533
605	0.1456042533
606	0.1456042533
607	0.1456042533
608	0.1455145994
609	0.1454966686
610	0.1455504609
611	0.1455683917
612	0.1455504609
613	0.1456221841
614	0.1456221841
615	0.1456580457
616	0.1456759764
617	0.1456401149
618	0.1455683917
619	0.1455683917
620	0.1455863225
621	0.1455683917
622	0.1456580457
623	0.1456401149
624	0.1456580457
625	0.1456221841
626	0.1456042533
627	0.1456042533
628	0.1456580457
629	0.1456401149
630	0.1456580457
631	0.145711838
632	0.145711838
633	0.1457656304
634	0.1458194227
635	0.1458552843
636	0.1458552843
637	0.1458552843
638	0.145962869
639	0.1459270075
640	0.1459090767
641	0.145962869
642	0.145962869
643	0.1459987306
644	0.1459449383
645	0.1459987306
646	0.1460166614
647	0.1459807998
648	0.1459807998
649	0.145962869
650	0.145962869
651	0.145962869
652	0.1460345922
653	0.146052523
654	0.1460345922
655	0.1459807998
656	0.1460345922
657	0.146052523
658	0.1460345922
659	0.1460704538
660	0.1460345922
661	0.146052523
662	0.1460345922
663	0.1460345922
664	0.1461063153
665	0.1460883845
666	0.1460166614
667	0.146052523
668	0.1460883845
669	0.1460704538
670	0.1461242461
671	0.1461063153
672	0.1461421769
673	0.1460883845
674	0.1460883845
675	0.1460704538
676	0.1460883845
677	0.1461601077
678	0.1462139001
679	0.1461959693
680	0.1461242461
681	0.1461063153
682	0.1460883845
683	0.1461063153
684	0.1461242461
685	0.1461063153
686	0.1461780385
687	0.1461421769
688	0.1461601077
689	0.1461601077
690	0.1461959693
691	0.1461242461
692	0.1461063153
693	0.146052523
694	0.146052523
695	0.1460883845
696	0.1461421769
697	0.1461063153
698	0.1460704538
699	0.1460883845
700	0.1460883845
701	0.1460883845
702	0.1461063153
703	0.1461780385
704	0.1461421769
705	0.1461780385
706	0.1461959693
707	0.1462497616
708	0.1462676924
709	0.1462676924
710	0.1462676924
711	0.1462318308
712	0.1461421769
713	0.1461601077
714	0.1461421769
715	0.1461780385
716	0.1461780385
717	0.1462139001
718	0.1462139001
719	0.1462318308
720	0.1461601077
721	0.1461780385
722	0.1461959693
723	0.1462676924
724	0.1462139001
725	0.1461780385
726	0.1461601077
727	0.1461780385
728	0.1461421769
729	0.1461601077
730	0.1461780385
731	0.1461959693
732	0.1462139001
733	0.1462139001
734	0.1462139001
735	0.1462856232
736	0.146303554
737	0.1462676924
738	0.1462139001
739	0.1461780385
740	0.1463214848
741	0.1463394156
742	0.1463573464
743	0.1464111387
744	0.1463573464
745	0.1463932079
746	0.1464649311
747	0.1464470003
748	0.1464470003
749	0.1464828619
750	0.1464828619
751	0.1464470003
752	0.1464828619
753	0.1465725158
754	0.1466083774
755	0.1466083774
756	0.1466980313
757	0.1467338929
758	0.146805616
759	0.1466801005
760	0.1465904466
761	0.1466083774
762	0.1466083774
763	0.1466083774
764	0.1466083774
765	0.1466263082
766	0.1466801005
767	0.1466621697
768	0.1466801005
769	0.1466621697
770	0.1466980313
771	0.146644239
772	0.146644239
773	0.1466621697
774	0.1466801005
775	0.1466980313
776	0.1467159621
777	0.146644239
778	0.1467159621
779	0.1466980313
780	0.1467338929
781	0.1467159621
782	0.1466621697
783	0.1466621697
784	0.1466621697
785	0.1467338929
786	0.1467518237
787	0.1467697545
788	0.1467338929
789	0.1467876852
790	0.1467876852
791	0.1468414776
792	0.1468235468
793	0.1468773392
794	0.1468235468
795	0.1468414776
796	0.1468773392
797	0.1469490623
798	0.14689527
799	0.1469311315
800	0.1469311315
801	0.1469669931
802	0.1469669931
803	0.1469849239
804	0.1470207855
805	0.1470566471
806	0.1470028547
807	0.1470207855
808	0.1470028547
809	0.1470745778
810	0.1471283702
811	0.1471821626
812	0.1472000934
813	0.147146301
814	0.147146301
815	0.147146301
816	0.1471821626
817	0.1472000934
818	0.1472359549
819	0.1472897473
820	0.1471821626
821	0.147146301
822	0.1471283702
823	0.1471821626
824	0.1472000934
825	0.1472000934
826	0.1472359549
827	0.1472538857
828	0.1473076781
829	0.1472718165
830	0.1472897473
831	0.1472538857
832	0.1472897473
833	0.1472897473
834	0.1472538857
835	0.1472359549
836	0.1472180241
837	0.1472718165
838	0.1472897473
839	0.147397332
840	0.1474152628
841	0.147397332
842	0.1473614704
843	0.1473256089
844	0.1473076781
845	0.1473435397
846	0.1473256089
847	0.1472538857
848	0.1472538857
849	0.1472897473
850	0.1473256089
851	0.1473256089
852	0.1473256089
853	0.1473435397
854	0.1473614704
855	0.1473435397
856	0.1473256089
857	0.1473256089
858	0.1473435397
859	0.1473435397
860	0.1473794012
861	0.1473435397
862	0.1473614704
863	0.1474152628
864	0.1473794012
865	0.1473794012
866	0.1473794012
867	0.1473794012
868	0.1474152628
869	0.1474152628
870	0.1474331936
871	0.1474690552
872	0.1474331936
873	0.1474511244
874	0.1474690552
875	0.1474511244
876	0.1474511244
877	0.1474869859
878	0.1474511244
879	0.1474511244
880	0.147397332
881	0.147397332
882	0.1474152628
883	0.1474331936
884	0.1474690552
885	0.1474869859
886	0.1474869859
887	0.1474331936
888	0.1475049167
889	0.1475228475
890	0.1475228475
891	0.1475407783
892	0.1475049167
893	0.1474869859
894	0.1475049167
895	0.1474869859
896	0.1474869859
897	0.1474331936
898	0.147397332
899	0.1475049167
900	0.1474869859
901	0.1475407783
902	0.1475228475
903	0.1475587091
904	0.1475407783
905	0.1475228475
906	0.1475228475
907	0.1475587091
908	0.1475945707
909	0.1475945707
910	0.1476662938
911	0.1477021554
912	0.1477021554
913	0.1477200862
914	0.147738017
915	0.147738017
916	0.1477200862
917	0.1477200862
918	0.1477200862
919	0.147738017
920	0.1477559478
921	0.1477918093
922	0.1477738785
923	0.1477738785
924	0.1478097401
925	0.1478276709
926	0.1478456017
927	0.1478456017
928	0.1478276709
929	0.1478276709
930	0.1477918093
931	0.1477918093
932	0.1478097401
933	0.1477559478
934	0.1477918093
935	0.1477738785
936	0.1477738785
937	0.1478814633
938	0.1478993941
939	0.147989048
940	0.1480428404
941	0.1480249096
942	0.1480966327
943	0.1480607711
944	0.147989048
945	0.147989048
946	0.1480787019
947	0.1480787019
948	0.1480428404
949	0.1480249096
950	0.1480069788
951	0.1480966327
952	0.1480966327
953	0.1480787019
954	0.1480966327
955	0.1480787019
956	0.1480787019
957	0.1480428404
958	0.1480428404
959	0.1480607711
960	0.1480966327
961	0.1480607711
962	0.1480607711
963	0.1480428404
964	0.1480249096
965	0.1480249096
966	0.1480249096
967	0.1480607711
968	0.1480607711
969	0.1480249096
970	0.1480069788
971	0.1480428404
972	0.1480607711
973	0.1480249096
974	0.1480069788
975	0.1480069788
976	0.1480069788
977	0.1479352556
978	0.1478635325
979	0.1478993941
980	0.1478814633
981	0.1478276709
982	0.1479173248
983	0.1478993941
984	0.1479352556
985	0.1479531864
986	0.1479711172
987	0.1479711172
988	0.147989048
989	0.147989048
990	0.147989048
991	0.1480428404
992	0.1480069788
993	0.1479711172
994	0.147989048
995	0.1479711172
996	0.1479352556
997	0.1479711172
998	0.1479711172
999	0.1480249096
1000	0.1480428404
1001	0.1480787019
1002	0.1480607711
1003	0.1480607711
1004	0.1480069788
1005	0.1480249096
1006	0.1480428404
1007	0.1480428404
1008	0.1480787019
1009	0.1480249096
1010	0.1480607711
1011	0.1480607711
1012	0.1480607711
1013	0.1480966327
1014	0.1481145635
1015	0.1481504251
1016	0.1481862866
1017	0.1482042174
1018	0.1481324943
1019	0.1481683559
1020	0.1482042174
1021	0.1482042174
1022	0.1482221482
1023	0.1482042174
1024	0.1482221482
1025	0.148240079
1026	0.1482580098
1027	0.1482221482
1028	0.1482221482
1029	0.1482938714
1030	0.1483118022
1031	0.1482759406
1032	0.1483297329
1033	0.1482938714
1034	0.1482580098
1035	0.148240079
1036	0.1483118022
1037	0.1482938714
1038	0.1483297329
1039	0.1483297329
1040	0.1483835253
1041	0.1484373177
1042	0.1484373177
1043	0.1483655945
1044	0.1483835253
1045	0.1484014561
1046	0.1484014561
1047	0.1484193869
1048	0.1484552485
1049	0.1484373177
1050	0.14849111
1051	0.14849111
1052	0.1484731792
1053	0.1485269716
1054	0.1485269716
1055	0.1485090408
1056	0.1484731792
1057	0.1484373177
1058	0.1484731792
1059	0.1484731792
1060	0.1484552485
1061	0.14849111
1062	0.1485090408
1063	0.1485090408
1064	0.1485449024
1065	0.1485628332
1066	0.1486166255
1067	0.1486345563
1068	0.1486345563
1069	0.1486166255
1070	0.1485986948
1071	0.148580764
1072	0.148580764
1073	0.1486166255
1074	0.1486345563
1075	0.1486166255
1076	0.1486345563
1077	0.1486166255
1078	0.1486345563
1079	0.1486345563
1080	0.1486524871
1081	0.1486524871
1082	0.1486345563
1083	0.1487062795
1084	0.1486704179
1085	0.1486345563
1086	0.1486883487
1087	0.148742141
1088	0.1487062795
1089	0.1486883487
1090	0.1487600718
1091	0.1487600718
1092	0.1487600718
1093	0.1487780026
1094	0.1488138642
1095	0.148742141
1096	0.1487062795
1097	0.1487242103
1098	0.1487242103
1099	0.1487600718
1100	0.148742141
1101	0.1487780026
1102	0.1487242103
1103	0.148742141
1104	0.1487600718
1105	0.1486883487
1106	0.1486883487
1107	0.1486524871
1108	0.1486883487
1109	0.1487780026
1110	0.148742141
1111	0.148742141
1112	0.1487062795
1113	0.1487600718
1114	0.1488138642
1115	0.148831795
1116	0.148831795
1117	0.1488497258
1118	0.1488497258
1119	0.1488497258
1120	0.1489214489
1121	0.1488676566
1122	0.1489035181
1123	0.148831795
1124	0.1488138642
1125	0.1488138642
1126	0.1487959334
1127	0.1487959334
1128	0.1489035181
1129	0.1488855873
1130	0.1489035181
1131	0.1488676566
1132	0.1488855873
1133	0.148831795
1134	0.1488676566
1135	0.1489214489
1136	0.1489035181
1137	0.1489931721
1138	0.1489931721
1139	0.1490111029
1140	0.1490111029
1141	0.1490111029
1142	0.1489931721
1143	0.1490648952
1144	0.1490469644
1145	0.1490469644
1146	0.1490111029
1147	0.1490469644
1148	0.1490469644
1149	0.1491366184
1150	0.1491186876
1151	0.1491366184
1152	0.1491724799
1153	0.1491545492
1154	0.1491545492
1155	0.1491545492
1156	0.1491724799
1157	0.1491366184
1158	0.1491545492
1159	0.1491545492
1160	0.1491007568
1161	0.1491545492
1162	0.1491904107
1163	0.1491904107
1164	0.1492262723
1165	0.1492262723
1166	0.1491545492
1167	0.1491904107
1168	0.1492262723
1169	0.1492262723
1170	0.1492083415
1171	0.1492083415
1172	0.1491545492
1173	0.1491724799
1174	0.1491724799
1175	0.1491545492
1176	0.1491724799
1177	0.1491366184
1178	0.1491366184
1179	0.1491545492
1180	0.1492083415
1181	0.1491904107
1182	0.1491545492
1183	0.1491366184
1184	0.1491545492
1185	0.1491007568
1186	0.1491186876
1187	0.1491186876
1188	0.1491186876
1189	0.1491724799
1190	0.1491904107
1191	0.1492621339
1192	0.1492800647
1193	0.1492979955
1194	0.1493159262
1195	0.1492800647
1196	0.1493159262
1197	0.1492800647
1198	0.1492621339
1199	0.1492621339
1200	0.1492442031
1201	0.149333857
1202	0.1493159262
1203	0.149333857
1204	0.1493697186
1205	0.149333857
1206	0.149423511
1207	0.1494414417
1208	0.1494055802
1209	0.1494593725
1210	0.1494414417
1211	0.1493517878
1212	0.1493159262
1213	0.149333857
1214	0.1493517878
1215	0.1493517878
1216	0.149333857
1217	0.1493876494
1218	0.149423511
1219	0.149423511
1220	0.149423511
1221	0.149423511
1222	0.1494593725
1223	0.1494414417
1224	0.1494773033
1225	0.1494773033
1226	0.1495131649
1227	0.1495131649
1228	0.1494593725
1229	0.1495310957
1230	0.1494952341
1231	0.1494773033
1232	0.1495131649
1233	0.1495131649
1234	0.1495131649
1235	0.1495310957
1236	0.1495310957
1237	0.1495490265
1238	0.1495131649
1239	0.1494952341
1240	0.1494952341
1241	0.1495310957
1242	0.1495490265
1243	0.1495669573
1244	0.1495310957
1245	0.1495490265
1246	0.1495669573
1247	0.149584888
1248	0.1496924728
1249	0.1497104036
1250	0.1496924728
1251	0.1496924728
1252	0.1496566112
1253	0.1496207496
1254	0.1496207496
1255	0.1496566112
1256	0.149674542
1257	0.1496566112
1258	0.1496566112
1259	0.1496386804
1260	0.1496207496
1261	0.1496207496
1262	0.1496207496
1263	0.149584888
1264	0.149584888
1265	0.149584888
1266	0.1496028188
1267	0.1496386804
1268	0.1496566112
1269	0.1496028188
1270	0.1496207496
1271	0.1496566112
1272	0.1496386804
1273	0.1497104036
1274	0.1496566112
1275	0.149674542
1276	0.149674542
1277	0.1496386804
1278	0.1496207496
1279	0.1496566112
1280	0.149674542
1281	0.149674542
1282	0.1496924728
1283	0.1497104036
1284	0.1497104036
1285	0.1497641959
1286	0.1497104036
1287	0.1497462651
1288	0.1496924728
1289	0.1496924728
1290	0.1497104036
1291	0.1496924728
1292	0.1496924728
1293	0.1497283343
1294	0.1497821267
1295	0.1497821267
1296	0.1497283343
1297	0.1497104036
1298	0.1497104036
1299	0.1497283343
1300	0.1497462651
1301	0.1497283343
1302	0.1497283343
1303	0.1497283343
1304	0.1497462651
1305	0.1497462651
1306	0.1497462651
1307	0.1497283343
1308	0.1497821267
1309	0.1497462651
1310	0.1497283343
1311	0.1497283343
1312	0.1497283343
1313	0.1497104036
1314	0.1496924728
1315	0.1496566112
1316	0.1496924728
1317	0.1496566112
1318	0.1496924728
1319	0.1496924728
1320	0.1497462651
1321	0.1498179883
1322	0.1498000575
1323	0.1498359191
1324	0.1498538499
1325	0.1498538499
1326	0.1498717806
1327	0.1498538499
1328	0.1498000575
1329	0.1497821267
1330	0.1497641959
1331	0.1497641959
1332	0.1497283343
1333	0.1497104036
1334	0.1497104036
1335	0.1497283343
1336	0.1497462651
1337	0.1497462651
1338	0.1498000575
1339	0.1497641959
1340	0.1498000575
1341	0.1497641959
1342	0.1498000575
1343	0.1498000575
1344	0.1498179883
1345	0.1498717806
1346	0.1498359191
1347	0.1498179883
1348	0.1498000575
1349	0.1498179883
1350	0.1498538499
1351	0.1498897114
1352	0.1498897114
1353	0.1498717806
1354	0.1499076422
1355	0.1499435038
1356	0.1499793654
1357	0.1500152269
1358	0.1499972962
1359	0.1500690193
1360	0.1500690193
1361	0.1500869501
1362	0.1501048809
1363	0.1501048809
1364	0.1500869501
1365	0.1500869501
1366	0.1500510885
1367	0.1500869501
1368	0.1500690193
1369	0.1501228117
1370	0.1501407424
1371	0.1502303964
1372	0.1502303964
1373	0.1502303964
1374	0.1502124656
1375	0.1501945348
1376	0.1501945348
1377	0.1501945348
1378	0.150176604
1379	0.1501945348
1380	0.1502303964
1381	0.1502841887
1382	0.150266258
1383	0.150176604
1384	0.1501945348
1385	0.1501945348
1386	0.1502124656
1387	0.1502124656
1388	0.1502303964
1389	0.1502841887
1390	0.150266258
1391	0.1502841887
1392	0.1503200503
1393	0.1503379811
1394	0.1503021195
1395	0.150266258
1396	0.150266258
1397	0.1503021195
1398	0.1502841887
1399	0.1502841887
1400	0.1502841887
1401	0.1503021195
1402	0.1502841887
1403	0.1503021195
1404	0.1502841887
1405	0.1502841887
1406	0.1503379811
1407	0.1503738427
1408	0.1503738427
1409	0.1503738427
1410	0.1503917735
1411	0.1503917735
1412	0.1503559119
1413	0.1503559119
1414	0.1503200503
1415	0.1503021195
1416	0.150266258
1417	0.1502841887
1418	0.1503200503
1419	0.1503200503
1420	0.1503379811
1421	0.1503559119
1422	0.1504097043
1423	0.1504097043
1424	0.1503738427
1425	0.1503379811
1426	0.1503379811
1427	0.1503200503
1428	0.1503379811
1429	0.1503021195
1430	0.1503200503
1431	0.1503200503
1432	0.1503200503
1433	0.1503021195
1434	0.1502841887
1435	0.150266258
1436	0.1502841887
1437	0.1503021195
1438	0.1503200503
1439	0.1503200503
1440	0.1503379811
1441	0.1503021195
1442	0.1503379811
1443	0.1503200503
1444	0.1503559119
1445	0.1503379811
1446	0.1503559119
1447	0.1503379811
1448	0.1503200503
1449	0.1503379811
1450	0.1503917735
1451	0.1503738427
1452	0.1503559119
1453	0.1503559119
1454	0.1503917735
1455	0.1503738427
1456	0.1503917735
1457	0.1503738427
1458	0.1503738427
1459	0.1503738427
1460	0.1504097043
1461	0.1503917735
1462	0.1503917735
1463	0.1503738427
1464	0.1503559119
1465	0.1503559119
1466	0.1503200503
1467	0.1503379811
1468	0.1503379811
1469	0.1503559119
1470	0.1503559119
1471	0.1503738427
1472	0.1503559119
1473	0.1503917735
1474	0.150427635
1475	0.1504634966
1476	0.150427635
1477	0.1504814274
1478	0.1504455658
1479	0.1504455658
1480	0.1504097043
1481	0.1504455658
1482	0.150427635
1483	0.1504455658
1484	0.1504814274
1485	0.150517289
1486	0.1505352198
1487	0.150517289
1488	0.1504814274
1489	0.150427635
1490	0.1504814274
1491	0.1504634966
1492	0.1504993582
1493	0.150517289
1494	0.1505352198
1495	0.1505352198
1496	0.1505710813
1497	0.1505710813
1498	0.1505890121
1499	0.1505890121
1500	0.1505890121
1501	0.1506069429
1502	0.1506069429
1503	0.1506069429
1504	0.1506069429
1505	0.1506069429
1506	0.1506607353
1507	0.1506607353
1508	0.1506786661
1509	0.1506607353
1510	0.1506607353
1511	0.1506248737
