iter	Passed	Remaining
977	91171	95273
978	91280	95196
979	91379	95109
980	91472	95015
981	91566	94923
982	91660	94830
983	91752	94736
984	91845	94643
985	91940	94551
986	92037	94462
987	92132	94370
988	92228	94280
989	92340	94206
990	92438	94117
991	92532	94024
992	92625	93931
993	92723	93842
994	92816	93749
995	92908	93655
996	93002	93561
997	93096	93469
998	93191	93378
999	93285	93285
1000	93396	93209
1001	93488	93115
1002	93585	93025
1003	93681	92934
1004	93773	92840
1005	93866	92747
1006	93960	92653
1007	94054	92561
1008	94147	92467
1009	94241	92375
1010	94338	92285
1011	94450	92210
1012	94545	92118
1013	94638	92025
1014	94730	91930
1015	94823	91836
1016	94916	91743
1017	95012	91652
1018	95107	91560
1019	95200	91467
1020	95295	91375
1021	95396	91289
1022	95503	91209
1023	95601	91119
1024	95693	91025
1025	95788	90933
1026	95885	90843
1027	95981	90752
1028	96074	90659
1029	96169	90567
1030	96264	90475
1031	96362	90386
1032	96475	90311
1033	96575	90224
1034	96670	90131
1035	96765	90040
1036	96859	89947
1037	96951	89853
1038	97047	89762
1039	97142	89669
1040	97237	89577
1041	97330	89483
1042	97425	89392
1043	97536	89315
1044	97634	89225
1045	97731	89135
1046	97826	89043
1047	97921	88951
1048	98027	88869
1049	98122	88777
1050	98220	88688
1051	98321	88601
1052	98417	88510
1053	98526	88430
1054	98628	88344
1055	98723	88252
1056	98815	88158
1057	98908	88064
1058	99003	87971
1059	99100	87881
1060	99196	87790
1061	99292	87699
1062	99386	87606
1063	99484	87516
1064	99596	87439
1065	99691	87347
1066	99787	87255
1067	99880	87161
1068	99972	87066
1069	100066	86973
1070	100160	86880
1071	100254	86787
1072	100347	86693
1073	100441	86600
1074	100565	86532
1075	100669	86448
1076	100767	86358
1077	100863	86267
1078	100958	86174
1079	101056	86084
1080	101150	85992
1081	101244	85898
1082	101337	85804
1083	101434	85713
1084	101542	85632
1085	101647	85548
1086	101745	85458
1087	101842	85367
1088	101937	85275
1089	102045	85193
1090	102147	85107
1091	102244	85016
1092	102338	84922
1093	102431	84828
1094	102525	84735
1095	102633	84654
1096	102733	84565
1097	102829	84473
1098	102922	84379
1099	103017	84287
1100	103114	84196
1101	103209	84103
1102	103307	84013
1103	103401	83920
1104	103494	83825
1105	103597	83739
1106	103709	83660
1107	103806	83569
1108	103903	83478
1109	104001	83388
1110	104097	83296
1111	104194	83205
1112	104290	83113
1113	104383	83019
1114	104477	82926
1115	104574	82835
1116	104699	82766
1117	104794	82673
1118	104888	82579
1119	104985	82488
1120	105082	82397
1121	105177	82304
1122	105271	82211
1123	105363	82116
1124	105458	82023
1125	105552	81929
1126	105669	81854
1127	105765	81761
1128	105858	81667
1129	105951	81573
1130	106044	81478
1131	106140	81386
1132	106234	81293
1133	106328	81200
1134	106423	81106
1135	106517	81013
1136	106622	80928
1137	106727	80842
1138	106823	80750
1139	106919	80658
1140	107013	80564
1141	107106	80470
1142	107199	80376
1143	107294	80283
1144	107387	80189
1145	107482	80095
1146	107577	80003
1147	107697	79929
1148	107795	79838
1149	107890	79745
1150	107985	79652
1151	108078	79557
1152	108173	79464
1153	108268	79371
1154	108361	79277
1155	108455	79183
1156	108550	79090
1157	108657	79006
1158	108756	78916
1159	108850	78822
1160	108945	78729
1161	109039	78636
1162	109138	78546
1163	109238	78456
1164	109335	78365
1165	109436	78276
1166	109532	78183
1167	109639	78099
1168	109742	78012
1169	109836	77918
1170	109931	77825
1171	110027	77732
1172	110122	77639
1173	110216	77545
1174	110309	77451
1175	110402	77357
1176	110497	77263
1177	110594	77172
1178	110705	77089
1179	110806	77000
1180	110902	76908
1181	111002	76818
1182	111101	76728
