iter	AverageGain:top=10
1512	0.1426994658
1513	0.1427173966
1514	0.1427173966
1515	0.1427173966
1516	0.1427532581
1517	0.1427532581
1518	0.1427711889
1519	0.1428070505
1520	0.1428070505
1521	0.1427891197
1522	0.1427711889
1523	0.1427532581
1524	0.1427532581
1525	0.1427353274
1526	0.1427173966
1527	0.1427532581
1528	0.1427891197
1529	0.1427891197
1530	0.1428070505
1531	0.1428070505
1532	0.1427891197
1533	0.1428070505
1534	0.1428070505
1535	0.1428249813
1536	0.1428429121
1537	0.1428429121
1538	0.1428608429
1539	0.1428608429
1540	0.1428787736
1541	0.1428429121
1542	0.1428429121
1543	0.1427891197
1544	0.1427711889
1545	0.1427891197
1546	0.1428070505
1547	0.1428070505
1548	0.1428070505
1549	0.1428070505
1550	0.1427891197
1551	0.1427711889
1552	0.1427891197
1553	0.1428070505
1554	0.1428608429
1555	0.1428249813
1556	0.1428608429
1557	0.1428608429
1558	0.1428967044
1559	0.1428429121
1560	0.1427353274
1561	0.1427532581
1562	0.1427711889
1563	0.1427711889
1564	0.1427711889
1565	0.1427891197
1566	0.1427711889
1567	0.1427891197
1568	0.1427891197
1569	0.1428429121
1570	0.1428249813
1571	0.1428429121
1572	0.1428249813
1573	0.1427711889
1574	0.1427711889
1575	0.1428070505
1576	0.1428249813
1577	0.1428249813
1578	0.1428070505
1579	0.1428070505
1580	0.1428249813
1581	0.1428070505
1582	0.1428249813
1583	0.1428608429
1584	0.1428429121
1585	0.1428429121
1586	0.1428608429
1587	0.1428249813
1588	0.1428249813
1589	0.1428429121
1590	0.1428429121
1591	0.1428608429
1592	0.1428967044
1593	0.1428967044
1594	0.1428429121
1595	0.1428429121
1596	0.1428429121
1597	0.1428967044
1598	0.1429146352
1599	0.1429146352
1600	0.1428967044
1601	0.1429146352
1602	0.1429146352
1603	0.1428608429
1604	0.1428967044
1605	0.1428608429
1606	0.1428787736
1607	0.1429146352
1608	0.1428967044
1609	0.1428967044
1610	0.1428608429
1611	0.1428429121
1612	0.1428608429
1613	0.1428967044
1614	0.1428787736
1615	0.1428967044
1616	0.1429146352
1617	0.142932566
1618	0.1429146352
1619	0.1428787736
1620	0.1428967044
1621	0.142932566
1622	0.1429504968
1623	0.142932566
1624	0.142932566
1625	0.1429504968
1626	0.1429684276
1627	0.1429863584
1628	0.1429504968
1629	0.1429684276
1630	0.1428967044
1631	0.1428787736
1632	0.1428787736
1633	0.1428787736
1634	0.1428967044
1635	0.1429146352
1636	0.1428967044
1637	0.1428787736
1638	0.1428967044
1639	0.1429146352
1640	0.1428967044
1641	0.1428967044
1642	0.1428967044
1643	0.1428967044
1644	0.1428787736
1645	0.1429146352
1646	0.142932566
1647	0.1428967044
1648	0.1428787736
1649	0.1428967044
1650	0.1429504968
1651	0.142932566
1652	0.1429504968
1653	0.142932566
1654	0.142932566
1655	0.1429684276
1656	0.1429684276
1657	0.1429684276
1658	0.1429684276
1659	0.1430042892
1660	0.1430042892
1661	0.1429863584
1662	0.1429863584
1663	0.1429684276
1664	0.1429863584
1665	0.1430222199
1666	0.1429863584
1667	0.1429504968
1668	0.1429863584
1669	0.1430042892
1670	0.1430760123
1671	0.1430401507
1672	0.1430042892
1673	0.142932566
1674	0.1429504968
1675	0.1429504968
1676	0.142932566
1677	0.1429504968
1678	0.1429504968
1679	0.1429504968
1680	0.1429504968
1681	0.1429504968
1682	0.1429684276
1683	0.1429863584
1684	0.1429863584
1685	0.1429863584
1686	0.1429863584
1687	0.1429504968
1688	0.1429863584
1689	0.1429863584
1690	0.1429863584
1691	0.1430401507
1692	0.1430401507
1693	0.1430580815
1694	0.1430760123
1695	0.1430580815
1696	0.1430401507
1697	0.1430401507
1698	0.1430222199
1699	0.1430222199
1700	0.1430222199
1701	0.1430222199
1702	0.1430042892
1703	0.1430042892
1704	0.1430222199
1705	0.1430042892
1706	0.1430222199
1707	0.1430401507
1708	0.1430760123
1709	0.1430580815
1710	0.1430580815
1711	0.1430580815
1712	0.1430760123
1713	0.1430760123
1714	0.1431118739
1715	0.1430939431
1716	0.1431118739
1717	0.1431118739
1718	0.1431298047
1719	0.1431656662
1720	0.1431477355
1721	0.1431656662
1722	0.1431477355
1723	0.1431656662
1724	0.143183597
1725	0.1431298047
1726	0.143183597
1727	0.1432015278
1728	0.1432373894
1729	0.1432194586
1730	0.1432553202
1731	0.143273251
1732	0.1432373894
1733	0.1432373894
1734	0.1432373894
1735	0.1432373894
1736	0.1432373894
1737	0.1432015278
1738	0.143183597
1739	0.1432015278
1740	0.1432553202
1741	0.1432373894
1742	0.1432194586
1743	0.1432194586
1744	0.1432373894
1745	0.1432373894
1746	0.1432194586
1747	0.1432194586
1748	0.1432373894
1749	0.1432553202
1750	0.1432373894
1751	0.1432373894
1752	0.1432553202
1753	0.1432553202
1754	0.1433091125
1755	0.1433091125
1756	0.1433091125
1757	0.1433270433
1758	0.1432911818
1759	0.1433091125
1760	0.1433449741
1761	0.1433270433
1762	0.1433449741
1763	0.1433091125
1764	0.1433091125
1765	0.1433270433
1766	0.1433449741
1767	0.1433449741
1768	0.1433449741
1769	0.1433270433
1770	0.1433449741
1771	0.1433987665
1772	0.1434166973
1773	0.1434166973
1774	0.1434346281
1775	0.1434346281
1776	0.1434704896
1777	0.1434346281
1778	0.1434346281
1779	0.1434166973
1780	0.1434346281
1781	0.1434166973
1782	0.1433270433
1783	0.1433987665
1784	0.1434346281
1785	0.1434166973
1786	0.1434166973
1787	0.1434166973
1788	0.1434525588
1789	0.1434346281
1790	0.1434166973
1791	0.1434525588
1792	0.1434166973
1793	0.1434166973
1794	0.1434525588
1795	0.1433987665
1796	0.1433808357
1797	0.1433987665
1798	0.1434166973
1799	0.1433987665
1800	0.1433449741
1801	0.1433629049
1802	0.1433629049
1803	0.1433808357
1804	0.1433808357
1805	0.1433987665
1806	0.1433987665
1807	0.1434166973
1808	0.1434166973
1809	0.1434884204
1810	0.1434884204
1811	0.1434704896
1812	0.1434525588
1813	0.1434525588
1814	0.1434525588
1815	0.1434704896
1816	0.1434884204
1817	0.1435063512
1818	0.1434704896
1819	0.1434884204
1820	0.1434884204
1821	0.1434884204
1822	0.1434525588
1823	0.1434704896
1824	0.1434704896
1825	0.1434346281
1826	0.1434704896
1827	0.1434884204
1828	0.143524282
1829	0.1435422128
1830	0.1435422128
1831	0.1435601436
1832	0.1435601436
1833	0.1435063512
1834	0.1435422128
1835	0.1435422128
1836	0.143524282
1837	0.1435063512
1838	0.1435422128
1839	0.143524282
1840	0.143524282
1841	0.1434704896
1842	0.1434884204
1843	0.1434704896
1844	0.1434704896
1845	0.1434704896
1846	0.143524282
1847	0.1435063512
1848	0.1434704896
1849	0.1434704896
1850	0.1434884204
1851	0.1434884204
1852	0.143524282
1853	0.1435422128
1854	0.143524282
1855	0.143524282
1856	0.1435422128
1857	0.1435422128
1858	0.143524282
1859	0.1435422128
1860	0.1435780743
1861	0.1435780743
1862	0.1435780743
1863	0.1435960051
1864	0.1435960051
1865	0.1435780743
1866	0.1435780743
1867	0.1435780743
1868	0.1435601436
1869	0.1435780743
1870	0.1435780743
1871	0.1435960051
1872	0.1435960051
1873	0.1435780743
1874	0.1435780743
1875	0.1435780743
1876	0.1435960051
1877	0.1436139359
1878	0.1435960051
1879	0.1436318667
1880	0.1435780743
1881	0.1435780743
1882	0.1435601436
1883	0.1435422128
1884	0.143524282
1885	0.143524282
1886	0.143524282
1887	0.1435422128
1888	0.1435422128
1889	0.1435422128
1890	0.1435422128
1891	0.1435422128
1892	0.143524282
1893	0.1435601436
1894	0.1435601436
1895	0.1435780743
1896	0.1435960051
1897	0.1435780743
1898	0.1435960051
1899	0.1435780743
1900	0.1435960051
1901	0.1436139359
1902	0.1436318667
1903	0.1436139359
1904	0.1435780743
1905	0.1436139359
1906	0.1436318667
1907	0.1436318667
1908	0.1435960051
1909	0.1436139359
1910	0.1435780743
1911	0.1435422128
1912	0.1435422128
1913	0.143524282
1914	0.1435422128
1915	0.143524282
1916	0.143524282
1917	0.143524282
1918	0.1435422128
1919	0.1435601436
1920	0.1435601436
1921	0.1435601436
1922	0.1435780743
1923	0.1435780743
1924	0.1436139359
1925	0.1436497975
1926	0.1436139359
1927	0.1435960051
1928	0.1435960051
1929	0.1436318667
1930	0.1436139359
1931	0.1435780743
1932	0.143524282
1933	0.1435601436
1934	0.1435960051
1935	0.1435601436
1936	0.1435422128
1937	0.1435601436
1938	0.1435601436
1939	0.1435780743
1940	0.1435601436
1941	0.1435780743
1942	0.1435780743
1943	0.1435960051
1944	0.1436139359
1945	0.1436139359
1946	0.1436139359
1947	0.1436318667
1948	0.1436318667
1949	0.1436318667
1950	0.1436139359
1951	0.1435960051
1952	0.1435960051
1953	0.1436139359
1954	0.1436497975
1955	0.1436318667
1956	0.1436318667
1957	0.1436497975
1958	0.1436497975
1959	0.1435601436
1960	0.1435780743
1961	0.1435780743
1962	0.1436139359
1963	0.1435780743
1964	0.1436677283
1965	0.1436497975
1966	0.1436856591
1967	0.1436856591
1968	0.1436856591
1969	0.1437035899
1970	0.1436497975
1971	0.1436318667
1972	0.1436318667
1973	0.1436677283
1974	0.1436677283
1975	0.1436677283
1976	0.1436497975
1977	0.1437035899
1978	0.1437035899
1979	0.1437035899
1980	0.1436497975
1981	0.1436318667
1982	0.1436497975
1983	0.1436497975
1984	0.1437035899
1985	0.1437035899
1986	0.1437035899
1987	0.1437215206
1988	0.1437394514
1989	0.1437215206
1990	0.143775313
1991	0.143775313
1992	0.1437932438
1993	0.1438111746
1994	0.1437932438
1995	0.1438111746
1996	0.1438111746
1997	0.1438111746
1998	0.1438291054
1999	0.1437932438
