iter	Passed	Remaining
412	3567	13707
413	3575	13697
414	3583	13686
415	3591	13675
416	3599	13665
417	3608	13655
418	3615	13643
419	3623	13632
420	3632	13622
421	3640	13612
422	3649	13605
423	3657	13594
424	3665	13583
425	3673	13573
426	3681	13563
427	3689	13551
428	3697	13540
429	3706	13532
430	3714	13522
431	3722	13511
432	3730	13500
433	3738	13490
434	3747	13481
435	3755	13471
436	3764	13464
437	3772	13455
438	3781	13445
439	3790	13439
440	3801	13437
441	3811	13436
442	3822	13433
443	3831	13428
444	3841	13423
445	3850	13417
446	3862	13418
447	3870	13408
448	3878	13397
449	3886	13387
450	3896	13382
451	3905	13375
452	3913	13364
453	3922	13355
454	3930	13345
455	3938	13336
456	3947	13326
457	3959	13330
458	3967	13321
459	3976	13311
460	3984	13302
461	3993	13295
462	4001	13284
463	4010	13277
464	4018	13266
465	4027	13258
466	4035	13247
467	4043	13235
468	4051	13225
469	4059	13214
470	4067	13203
471	4076	13196
472	4084	13184
473	4092	13175
474	4100	13164
475	4108	13153
476	4116	13143
477	4124	13132
478	4132	13122
479	4140	13112
480	4148	13101
481	4156	13091
482	4164	13081
483	4173	13072
484	4181	13060
485	4189	13051
486	4197	13041
487	4205	13030
488	4213	13020
489	4222	13010
490	4230	13000
491	4238	12990
492	4246	12981
493	4255	12972
494	4263	12962
495	4272	12953
496	4281	12947
497	4289	12937
498	4297	12927
499	4306	12918
500	4314	12908
501	4323	12902
502	4332	12893
503	4340	12883
504	4348	12873
505	4356	12863
506	4365	12854
507	4373	12846
508	4382	12838
509	4390	12828
510	4399	12820
511	4407	12810
512	4416	12801
513	4424	12791
514	4432	12781
515	4442	12776
516	4450	12765
517	4458	12757
518	4466	12746
519	4475	12738
520	4483	12728
521	4492	12718
522	4500	12709
523	4508	12700
524	4516	12689
525	4526	12683
526	4534	12673
527	4542	12664
528	4550	12655
529	4559	12645
530	4567	12635
531	4576	12629
532	4584	12619
533	4592	12608
534	4601	12600
535	4609	12590
536	4618	12582
537	4626	12572
538	4635	12563
539	4642	12553
540	4651	12543
541	4659	12533
542	4667	12523
543	4675	12513
544	4683	12503
545	4691	12494
546	4699	12483
547	4708	12476
548	4716	12465
549	4725	12457
550	4733	12447
551	4741	12438
552	4749	12428
553	4757	12418
554	4766	12410
555	4774	12400
556	4783	12392
557	4792	12383
558	4800	12375
559	4809	12366
560	4818	12358
561	4826	12349
562	4835	12341
563	4843	12333
564	4852	12323
565	4860	12315
566	4869	12306
567	4877	12297
568	4886	12288
569	4894	12280
570	4905	12276
571	4915	12270
572	4925	12266
573	4934	12259
574	4943	12251
575	4960	12262
576	4969	12256
577	4979	12249
578	4988	12242
579	4998	12238
580	5007	12229
581	5016	12221
582	5025	12215
583	5034	12206
584	5042	12197
585	5051	12189
586	5059	12179
587	5068	12170
588	5077	12162
589	5085	12153
590	5093	12144
591	5102	12136
592	5110	12126
593	5119	12116
594	5127	12107
595	5135	12098
596	5143	12088
597	5152	12079
598	5160	12070
599	5168	12060
600	5176	12050
601	5184	12040
602	5192	12030
603	5201	12021
604	5208	12010
605	5218	12003
606	5226	11993
607	5234	11983
608	5242	11974
609	5250	11964
610	5258	11954
611	5267	11947
612	5275	11936
613	5284	11927
614	5293	11920
615	5301	11911
616	5309	11901
617	5317	11891
618	5325	11881
619	5333	11872
620	5343	11864
621	5351	11855
622	5359	11845
623	5367	11835
624	5375	11826
625	5383	11816
626	5391	11806
627	5400	11798
628	5408	11788
629	5416	11778
630	5424	11769
631	5433	11760
632	5441	11750
633	5449	11740
634	5457	11731
635	5465	11722
636	5475	11715
637	5483	11705
638	5491	11697
639	5500	11687
640	5508	11679
641	5517	11671
642	5527	11665
643	5536	11656
644	5544	11647
645	5553	11639
646	5561	11631
647	5570	11622
648	5579	11614
649	5588	11606
650	5597	11598
651	5605	11589
652	5613	11580
653	5623	11574
654	5631	11564
655	5640	11556
656	5649	11548
657	5657	11539
658	5667	11531
659	5676	11524
660	5684	11515
661	5692	11506
662	5701	11498
663	5711	11490
664	5719	11482
665	5729	11476
666	5738	11467
667	5746	11459
668	5755	11450
669	5763	11440
670	5772	11433
671	5780	11423
672	5788	11414
673	5796	11404
674	5805	11395
675	5813	11385
676	5821	11376
677	5829	11367
678	5838	11358
679	5846	11348
680	5854	11339
681	5862	11329
682	5870	11320
683	5878	11310
684	5886	11300
685	5895	11292
686	5904	11283
687	5912	11274
688	5922	11269
689	5931	11260
690	5940	11252
691	5959	11264
692	5970	11260
693	5978	11250
694	5987	11242
695	5995	11233
696	6004	11224
697	6013	11217
698	6022	11208
699	6030	11199
700	6038	11189
701	6046	11180
702	6059	11179
703	6069	11172
704	6078	11165
705	6087	11158
706	6098	11152
707	6108	11147
708	6118	11140
709	6126	11131
710	6135	11124
711	6144	11114
712	6152	11104
713	6162	11099
714	6170	11090
715	6179	11081
716	6187	11072
717	6195	11062
718	6204	11053
719	6212	11044
720	6220	11035
721	6228	11025
722	6236	11015
723	6244	11006
724	6253	10996
725	6261	10987
726	6269	10978
727	6277	10969
728	6285	10959
729	6294	10950
730	6302	10940
731	6310	10931
732	6318	10921
733	6327	10914
734	6335	10904
735	6343	10895
736	6352	10885
737	6360	10876
738	6368	10867
739	6377	10858
740	6385	10848
741	6393	10839
742	6401	10829
743	6409	10821
744	6417	10811
745	6426	10802
746	6434	10792
747	6442	10784
748	6450	10774
749	6458	10764
750	6466	10754
751	6475	10746
752	6483	10736
753	6491	10727
754	6499	10718
755	6508	10709
756	6517	10701
757	6525	10691
758	6533	10682
759	6541	10673
760	6550	10664
761	6558	10655
762	6566	10645
763	6574	10636
764	6582	10626
765	6590	10617
766	6598	10608
767	6607	10599
768	6615	10590
769	6623	10581
770	6632	10571
771	6640	10562
772	6648	10553
773	6656	10544
774	6664	10534
775	6673	10525
776	6681	10516
777	6689	10507
778	6697	10497
779	6705	10488
780	6713	10479
781	6722	10470
782	6730	10461
783	6738	10451
784	6746	10442
785	6755	10433
786	6763	10424
787	6773	10417
788	6781	10408
789	6789	10399
790	6797	10390
791	6805	10380
792	6813	10371
793	6822	10362
794	6830	10353
795	6839	10344
796	6847	10335
797	6855	10325
798	6863	10316
799	6871	10307
800	6880	10299
801	6888	10290
802	6897	10281
803	6905	10272
804	6913	10263
805	6922	10254
806	6930	10245
807	6938	10236
808	6955	10240
809	6964	10231
810	6972	10221
811	6980	10212
812	6988	10203
813	6996	10194
814	7005	10185
815	7014	10177
816	7022	10168
817	7031	10160
818	7040	10151
819	7048	10142
820	7056	10133
821	7064	10124
822	7073	10115
823	7081	10107
824	7090	10098
825	7098	10089
826	7107	10080
827	7115	10071
828	7123	10062
829	7132	10053
830	7140	10044
831	7148	10035
832	7156	10026
833	7164	10016
834	7173	10009
835	7183	10001
836	7194	9997
837	7204	9990
838	7215	9984
839	7224	9976
840	7234	9969
841	7244	9963
842	7252	9954
843	7261	9945
844	7269	9936
845	7278	9928
846	7288	9921
847	7296	9912
848	7305	9903
849	7313	9895
850	7322	9886
851	7331	9878
852	7339	9869
853	7348	9860
854	7356	9851
855	7365	9843
856	7373	9834
857	7381	9824
858	7389	9815
859	7397	9806
860	7407	9799
861	7416	9791
862	7425	9782
863	7433	9774
864	7443	9767
865	7452	9759
866	7460	9749
867	7468	9740
868	7477	9731
869	7485	9723
870	7494	9714
871	7502	9704
872	7510	9695
873	7519	9686
874	7527	9678
875	7535	9668
876	7543	9660
877	7552	9651
878	7561	9643
879	7570	9634
880	7578	9625
881	7586	9616
882	7594	9607
883	7603	9598
884	7611	9590
885	7620	9581
886	7628	9572
887	7636	9563
888	7644	9553
889	7652	9544
890	7661	9536
891	7670	9527
892	7678	9518
893	7686	9509
894	7694	9500
895	7702	9490
896	7710	9481
897	7718	9472
898	7726	9463
899	7735	9454
900	7744	9445
901	7751	9436
902	7760	9428
903	7769	9419
904	7777	9410
905	7786	9401
